Filiale,Datum,Artikelgruppe,Umsatz
2,2019-08-21,7,192.79209923439203
2,2019-08-24,7,262.207573706008
2,2019-08-27,7,221.992754597698
2,2019-09-16,7,173.581008082988
2,2019-09-19,7,207.065069388979
2,2019-09-22,7,301.133425514772
2,2019-09-25,7,217.983771046467
2,2019-10-18,7,212.573917088853
2,2019-10-21,7,202.09354625724097
2,2019-10-24,7,184.653710812085
2,2019-10-27,7,251.23874045122002
2,2019-11-16,7,188.22635433962398
2,2019-11-19,7,145.657617405221
2,2019-11-22,7,176.217599257462
2,2019-11-25,7,157.891005993439
2,2019-12-18,7,161.133759621371
2,2019-12-21,7,192.890533756284
2,2019-12-24,7,179.718752338661
2,2020-01-16,7,152.559030046346
2,2020-01-19,7,263.182963832901
2,2020-01-22,7,164.186274630902
2,2020-01-25,7,170.238141367773
2,2020-02-14,7,147.736767151757
2,2020-02-17,7,179.84300777699698
2,2020-02-20,7,158.78128699378402
2,2020-02-23,7,252.60593202706102
2,2020-03-17,7,153.346887648441
2,2020-03-20,7,148.918526860613
2,2020-03-23,7,154.04303875265498
2,2020-04-15,7,154.51157900629698
2,2020-04-18,7,182.275577979044
2,2020-04-21,7,154.914508022149
2,2020-04-24,7,160.173442961366
2,2020-05-14,7,168.016878579236
2,2020-05-17,7,261.921285755516
2,2020-05-20,7,191.908896317584
2,2020-05-23,7,256.185623213762
2,2015-01-02,8,87.75901322433029
2,2015-01-05,8,108.82598286777001
2,2015-01-08,8,86.0913924069653
2,2015-01-28,8,101.075447729513
2,2015-01-31,8,112.409962381866
2,2015-02-03,8,96.38417700021229
2,2015-02-06,8,91.15581248485479
2,2015-03-01,8,72.99941833911659
2,2015-03-04,8,74.3694051892639
2,2015-03-07,8,76.2985449809544
2,2015-03-30,8,75.5659837568993
2,2015-04-02,8,95.3755966033708
2,2015-04-05,8,89.93615706892191
2,2015-04-08,8,99.2143603575827
2,2015-04-28,8,95.3082237614969
2,2015-05-04,8,50.4643457082152
2,2015-05-07,8,83.54484784748779
2,2015-05-30,8,92.671100931656
2,2015-06-02,8,61.392498392965095
2,2015-06-05,8,110.976390992812
2,2015-06-28,8,99.7756496329627
2,2015-07-01,8,127.87375811458
2,2015-07-04,8,130.257694493742
2,2015-07-07,8,93.96874227824628
2,2015-07-27,8,144.698644071116
2,2015-07-30,8,89.51959484087799
2,2015-08-02,8,106.820499967247
2,2015-08-05,8,184.36295739907501
2,2015-08-28,8,139.835276614729
2,2015-08-31,8,110.690340099817
2,2015-09-03,8,128.06731727960198
2,2015-09-06,8,66.4285672328489
2,2015-09-26,8,53.7530033992503
2,2015-09-29,8,77.3323169526294
2,2015-10-02,8,65.5616919175688
2,2015-10-05,8,112.503540011654
2,2015-10-28,8,102.615689344515
2,2015-10-31,8,78.602902795107
2,2015-11-03,8,69.4865760219864
2,2015-11-26,8,83.83713757679509
2,2015-11-29,8,50.34496514858271
2,2015-12-02,8,74.71469288456491
2,2015-12-05,8,74.5413741164161
2,2015-12-28,8,87.49178544769458
2,2015-12-31,8,104.438491349329
2,2016-01-03,8,96.0084441402287
2,2016-01-26,8,71.7516078936883
2,2016-01-29,8,84.94262077197241
2,2016-02-01,8,49.2868785744788
2,2016-02-24,8,54.7608526945406
2,2016-02-27,8,73.9918299139878
2,2016-03-01,8,60.1154456044734
2,2016-03-04,8,58.5751593990431
2,2016-03-27,8,70.2811500628642
2,2016-03-30,8,68.28849711600489
2,2016-04-02,8,90.2600099378572
2,2016-04-25,8,69.4129325273378
2,2016-04-28,8,76.2420058285213
2,2016-05-01,8,109.859345295868
2,2016-05-04,8,75.3826745637579
2,2016-05-24,8,95.38332462149789
2,2016-05-27,8,98.359690822517
2,2016-05-30,8,83.1658005979551
2,2016-06-02,8,70.5253082104532
2,2019-12-01,6,507.830127060824
2,2019-12-04,6,243.160033988315
2,2019-12-24,6,487.888134113538
2,2019-12-27,6,432.489925033705
2,2019-12-30,6,577.170658946647
2,2020-01-02,6,480.125013654356
2,2020-01-25,6,327.982327791383
2,2020-01-28,6,199.03767983247897
2,2020-01-31,6,251.98952539851
2,2020-02-03,6,245.38861578869898
2,2020-02-23,6,544.69559796645
2,2020-02-26,6,278.030823070614
2,2020-02-29,6,376.815700434732
2,2020-03-03,6,265.217675378318
2,2020-03-26,6,290.913317460171
2,2020-03-29,6,347.73751538017996
2,2020-04-01,6,269.87198774665
2,2020-04-24,6,297.095256377197
2,2020-04-27,6,250.56910518092002
2,2020-04-30,6,325.60043815781
2,2020-05-23,6,637.206698901879
2,2020-05-26,6,416.30676818117007
2,2015-01-13,7,146.139367204532
2,2015-01-16,7,162.958302854112
2,2015-01-19,7,178.357670843432
2,2015-01-22,7,156.869595781927
2,2015-02-14,7,200.45903990276298
2,2015-02-17,7,160.555535751231
2,2015-02-20,7,163.528687516309
2,2015-02-23,7,151.828063029915
2,2015-03-15,7,222.406702578
2,2015-03-18,7,185.591363079129
2,2015-03-21,7,171.826757849716
2,2015-03-24,7,162.411119504857
2,2015-04-16,7,138.542325862041
2,2015-04-19,7,222.18410133393797
2,2015-04-22,7,174.276596104684
2,2015-05-15,7,226.327807996721
2,2015-05-18,7,166.46056651378998
2,2015-05-21,7,168.826444605587
2,2015-05-24,7,276.944128144719
2,2015-06-13,7,246.98917400435602
2,2015-06-16,7,174.250946007125
2,2015-06-19,7,177.030908004021
2,2015-06-22,7,219.006410441623
2,2015-07-15,7,279.013928734554
2,2015-07-18,7,294.476287456543
2,2015-07-21,7,248.789487127233
2,2015-07-24,7,298.665167964264
2,2015-08-13,7,294.324579158252
2,2015-08-16,7,310.187990552796
2,2015-08-19,7,259.944983698525
2,2015-08-22,7,348.65756721047006
2,2015-09-14,7,157.639008172012
2,2015-09-17,7,171.45959426686701
2,2015-09-20,7,247.290389776003
2,2015-10-13,7,199.15181937004903
2,2015-10-16,7,157.120426934771
2,2015-10-19,7,178.75494431509
2,2015-10-22,7,173.508082843817
2,2015-11-11,7,157.666103915537
2,2015-11-14,7,192.629674319348
2,2015-11-17,7,167.885004591994
2,2015-11-20,7,133.691268540723
2,2015-12-13,7,229.303881370329
2,2015-12-16,7,130.69389202780198
2,2015-12-19,7,195.70270561543302
2,2016-01-11,7,139.87416651965
2,2016-01-14,7,136.43290853758302
2,2016-01-17,7,233.24310076099098
2,2016-01-20,7,164.664033231762
2,2016-02-09,7,172.95878707105098
2,2016-02-12,7,176.83860898850497
2,2016-02-15,7,160.578817573622
2,2016-02-18,7,157.126433582023
2,2016-03-12,7,197.588150628374
2,2016-03-15,7,155.162516255506
2,2016-03-18,7,165.200511418428
2,2016-03-21,7,159.63921845898702
2,2016-04-10,7,228.434235330783
2,2016-04-13,7,149.60978834776301
2,2016-04-16,7,238.75989929389198
2,2016-04-19,7,151.389987352207
2,2016-05-12,7,170.972589649163
2,2016-05-15,7,268.430483855274
2,2016-05-18,7,167.477895667294
2,2016-06-10,7,204.134042917314
2,2016-06-13,7,193.92428576641103
2,2016-06-16,7,174.16210250542
2,2016-06-19,7,270.601955717678
2,2016-07-09,7,254.569011380268
2,2016-07-12,7,220.22988636488498
2,2016-07-15,7,239.732146430266
2,2016-08-10,7,305.579336525587
2,2016-08-13,7,376.48782434834504
2,2016-08-16,7,264.58185834483396
2,2016-09-08,7,177.727588260014
2,2016-09-11,7,236.47500913741797
2,2016-09-14,7,200.927127808434
2,2016-09-17,7,242.512219684838
2,2016-10-07,7,186.005930674625
2,2016-10-10,7,195.796287564814
2,2016-10-13,7,196.736620353544
2,2016-10-16,7,220.53898028377998
2,2016-11-08,7,165.991201329591
2,2016-11-11,7,155.445052129608
2,2016-11-14,7,145.343981186388
2,2016-11-17,7,145.244323502231
2,2016-12-07,7,142.751614377421
2,2016-12-10,7,175.355838290042
2,2016-12-13,7,145.306973492472
2,2016-12-16,7,148.632370428096
2,2017-01-08,7,189.71810708580398
2,2017-01-11,7,144.900632565927
2,2017-01-14,7,161.316634278913
2,2017-02-06,7,168.256223273366
2,2017-02-09,7,142.24203969068998
2,2017-02-12,7,208.352588117888
2,2017-02-15,7,166.43274863135701
2,2017-03-07,7,176.58485123198298
2,2017-03-10,7,151.00709447163499
2,2017-03-13,7,147.88984886790502
2,2017-03-16,7,137.924667422438
2,2017-04-08,7,223.773249804659
2,2017-04-11,7,198.864338607892
2,2017-04-17,7,267.027184815723
2,2017-05-07,7,258.232168213632
2,2017-05-10,7,202.73073537941102
2,2017-05-13,7,222.08310081412102
2,2017-05-16,7,172.320489588073
2,2017-06-08,7,200.64735941303903
2,2017-06-11,7,255.77475482158198
2,2017-06-14,7,175.138868994405
2,2017-07-07,7,209.296349977943
2,2017-07-10,7,222.469348519493
2,2017-07-13,7,211.96490779359402
2,2017-07-16,7,316.833047171302
2,2017-08-05,7,350.236377311285
2,2017-08-08,7,299.764737848755
2,2017-08-11,7,223.139709619581
2,2017-08-14,7,256.477685960224
2,2017-09-06,7,201.66178404553798
2,2017-09-09,7,196.67269071976898
2,2017-09-12,7,168.56955042892
2,2017-10-05,7,192.15240716891398
2,2017-10-08,7,232.527219396231
2,2017-10-11,7,179.498905753652
2,2017-10-14,7,193.322651379211
2,2017-11-03,7,184.18758436583
2,2017-11-06,7,156.863045305935
2,2017-11-09,7,153.88459966337
2,2017-11-12,7,228.067284841147
2,2017-12-05,7,165.074896799648
2,2017-12-08,7,133.649857356885
2,2017-12-11,7,137.54988075989
2,2017-12-14,7,154.094104296964
2,2018-01-03,7,153.863107151613
2,2018-01-06,7,163.846202315249
2,2018-01-09,7,127.94656092651
2,2018-01-12,7,113.53768226371
2,2018-02-04,7,233.718204559402
2,2018-02-07,7,166.347838511432
2,2018-02-10,7,188.74798592608101
2,2018-03-05,7,146.374825362663
2,2018-03-08,7,151.41194801926702
2,2018-03-11,7,217.131046021451
2,2018-03-14,7,140.046168758393
2,2018-04-03,7,190.61882174143298
2,2015-01-22,9,68.188940877516
2,2015-01-25,9,84.64228717665529
2,2015-01-28,9,60.9650469370887
2,2015-02-26,9,48.886192671487706
2,2015-03-24,9,59.4190188963641
2,2015-03-27,9,75.814719206418
2,2015-03-30,9,71.0351963399233
2,2015-04-19,9,46.9166839360983
2,2015-04-22,9,66.1302509968042
2,2015-05-21,9,54.597328884085904
2,2015-05-24,9,71.80580210416359
2,2015-05-27,9,63.416122949227294
2,2015-05-30,9,54.7659755287932
2,2015-06-19,9,66.6828864630501
2,2015-06-22,9,101.425127593832
2,2015-07-21,9,54.51589732272021
2,2015-07-24,9,51.919537286303104
2,2015-07-27,9,61.0491653945831
2,2015-08-19,9,66.3326833817404
2,2015-08-22,9,57.7885894340794
2,2015-08-25,9,58.6684829510423
2,2015-08-28,9,39.2127309210938
2,2015-09-17,9,67.6026778104027
2,2015-09-20,9,80.5966649452434
2,2015-09-23,9,49.749800737459495
2,2015-09-26,9,72.250547542071
2,2015-10-19,9,50.25193038596311
2,2015-10-22,9,63.7201972875343
2,2015-10-25,9,80.81411969155971
2,2015-11-17,9,29.439323224934302
2,2015-11-20,9,51.4873955049227
2,2015-12-16,9,33.5203412802151
2,2015-12-19,9,69.84351379190929
2,2015-12-22,9,50.0566470208124
2,2016-01-17,9,56.800918139865296
2,2016-01-20,9,46.3273206770224
2,2016-01-23,9,58.73231538917629
2,2016-01-26,9,50.3909470210433
2,2016-02-24,9,50.9869941990227
2,2016-03-18,9,68.9376944186338
2,2016-03-21,9,32.15524737914
2,2016-04-16,9,45.4863713843863
2,2016-04-19,9,51.651969145163896
2,2016-04-22,9,62.0261830583582
2,2016-04-25,9,52.605193147477294
2,2016-05-15,9,62.805675251013795
2,2016-05-18,9,58.9540399263671
2,2016-05-21,9,60.1449729242255
2,2016-05-24,9,50.70549105804189
2,2016-06-16,9,53.749776002535896
2,2016-06-19,9,84.3511045476248
2,2016-06-22,9,44.1063164770658
2,2016-06-25,9,53.3584371877825
2,2016-07-15,9,51.519344084111204
2,2016-07-21,9,34.165826947084305
2,2016-08-16,9,75.8727915110233
2,2016-08-19,9,60.695670497861
2,2016-08-22,9,48.131305990841504
2,2016-09-14,9,59.871679495101006
2,2016-09-17,9,73.2492534062852
2,2016-09-20,9,102.90839036009199
2,2016-09-23,9,51.090021159565296
2,2016-10-13,9,50.65409536909121
2,2016-10-16,9,85.9481376726308
2,2016-10-19,9,67.8014215901015
2,2016-10-22,9,76.7725742547865
2,2016-11-14,9,42.920308159693604
2,2016-11-17,9,50.7920284002889
2,2016-11-20,9,64.8800191085876
2,2016-12-13,9,33.6656046179039
2,2016-12-16,9,24.7223748048768
2,2016-12-19,9,64.6811622003289
2,2016-12-22,9,30.678430133960198
2,2017-01-11,9,54.270110135728906
2,2017-01-14,9,64.33105655943599
2,2017-01-17,9,42.1199278452696
2,2017-01-20,9,54.8043682172848
2,2017-02-15,9,26.3880902524989
2,2017-02-18,9,30.659681034492102
2,2017-02-21,9,64.49422171422479
2,2017-03-13,9,44.19113438030811
2,2017-03-16,9,69.7998333351219
2,2017-03-19,9,43.8889613017126
2,2017-03-22,9,42.1500324020304
2,2017-04-17,9,70.63046490160751
2,2017-04-20,9,51.7381340730186
2,2017-05-13,9,62.7826568805489
2,2017-05-16,9,57.3444138810205
2,2017-05-19,9,77.068442663494
2,2017-05-22,9,38.6887656860619
2,2017-06-11,9,31.525131705297998
2,2017-06-14,9,51.126109279613296
2,2017-06-17,9,63.912774930752704
2,2017-06-20,9,34.8042867841026
2,2017-07-13,9,83.6525468102762
2,2017-07-16,9,74.1701025660943
2,2017-07-19,9,45.502724492094295
2,2017-08-11,9,177.21140320736802
2,2017-08-14,9,80.98304762239091
2,2017-08-17,9,84.087614107688
2,2017-08-20,9,133.928072018878
2,2017-09-09,9,94.45221406745328
2,2017-09-12,9,117.97546319148
2,2017-09-15,9,61.8124833634877
2,2017-09-18,9,97.65773240210329
2,2017-10-11,9,99.6771499909963
2,2017-10-14,9,86.0030753465703
2,2017-10-17,9,55.3958420427631
2,2017-10-20,9,98.6351988954636
2,2017-11-09,9,65.2855546600605
2,2017-11-12,9,101.001491571252
2,2017-11-15,9,46.9260265491274
2,2017-11-18,9,49.546820245683
2,2017-12-11,9,56.145541545549094
2,2017-12-14,9,104.03402319754998
2,2017-12-17,9,66.39984421535911
2,2018-01-09,9,37.9681029122863
2,2018-01-12,9,58.9055121860099
2,2018-01-15,9,34.9768070803576
2,2018-01-18,9,72.42678369152792
2,2018-02-07,9,75.4117934470008
2,2018-02-10,9,116.5394960257
2,2018-02-13,9,66.77445067378581
2,2018-02-16,9,41.692931396854206
2,2018-03-11,9,166.72932107172
2,2018-03-14,9,65.58210784756
2,2018-03-17,9,77.2806602468562
2,2018-03-20,9,100.387542600534
2,2018-04-09,9,64.5001829174302
2,2018-04-12,9,51.527281238906
2,2018-04-15,9,75.5067433487953
2,2018-04-18,9,53.42486087713739
2,2018-05-11,9,55.074971685303
2,2018-05-14,9,22.9552097854603
2,2018-05-17,9,49.93272700862129
2,2018-06-09,9,36.472328057720006
2,2018-06-12,9,61.0991032594991
2,2018-06-15,9,28.1139754756251
2,2018-06-18,9,43.860026130513106
2,2018-07-08,9,45.5389439863028
2,2018-07-11,9,81.4430003123912
2,2018-07-14,9,92.93280560502
2,2018-07-17,9,60.962210751567405
2,2018-08-09,9,43.1222227536602
2,2018-08-12,9,111.717257374881
2,2018-08-15,9,50.8902724529103
2,2018-09-07,9,77.0002740686164
2,2018-09-10,9,63.5810420672937
2,2018-09-13,9,63.337714616802394
2,2018-09-16,9,103.89290345329
2,2018-10-06,9,100.66531574237801
2,2018-10-09,9,108.85387093685301
2,2018-10-12,9,58.6201273491179
2,2018-10-15,9,81.6193620802831
2,2018-11-07,9,59.678734464775495
2,2018-11-10,9,29.3063937074723
2,2018-11-13,9,57.4699044520545
2,2018-11-16,9,83.9179258478304
2,2018-12-06,9,49.1952493787796
2,2018-12-09,9,107.533754557311
2,2018-12-12,9,52.430300521986396
2,2018-12-15,9,74.3349549198548
2,2019-01-07,9,39.811275932096
2,2019-01-10,9,64.70275925190579
2,2019-01-13,9,94.495852439956
2,2019-02-05,9,79.9792619631427
2,2019-02-08,9,71.92486962636579
2,2019-02-11,9,109.112898249897
2,2019-02-14,9,75.506800942015
2,2019-03-06,9,73.0960469513223
2,2016-10-18,8,84.9156499597728
2,2016-10-21,8,87.7989794023643
2,2016-10-24,8,53.7684061349529
2,2016-10-27,8,60.729609591235295
2,2016-11-19,8,72.36024536729309
2,2016-11-22,8,82.4234811016159
2,2016-11-25,8,54.9001683059799
2,2016-12-18,8,84.39240900790641
2,2016-12-21,8,65.8748019661986
2,2016-12-24,8,42.8915739815351
2,2016-12-27,8,83.5237524305444
2,2017-01-16,8,60.3216945662089
2,2017-01-19,8,42.254834069447206
2,2017-01-22,8,73.86052617063379
2,2017-01-25,8,59.3944088225772
2,2017-02-17,8,81.0742703106098
2,2017-02-20,8,72.1267972786376
2,2017-02-23,8,48.7633324964386
2,2017-02-26,8,70.4482529114153
2,2017-03-18,8,50.3374015681876
2,2017-03-21,8,80.89586717600079
2,2017-03-24,8,64.6908251367327
2,2017-03-27,8,57.758272306290294
2,2017-04-19,8,80.49895370229049
2,2017-04-22,8,77.4798219150674
2,2017-04-25,8,71.37699438939191
2,2017-05-18,8,57.833359543982496
2,2017-05-21,8,73.23565243999309
2,2017-05-24,8,76.1718675557273
2,2017-05-27,8,121.719200470849
2,2017-06-16,8,139.348390345367
2,2017-06-19,8,145.041274922979
2,2017-06-22,8,96.30950988093309
2,2017-06-25,8,118.96671261918002
2,2017-07-18,8,120.505281897852
2,2017-07-21,8,108.948195917961
2,2017-07-24,8,159.21073175235398
2,2017-08-16,8,117.56408471969101
2,2017-08-19,8,94.24604258801729
2,2017-08-22,8,118.114732182806
2,2017-08-25,8,112.37054795502199
2,2017-09-14,8,90.6033083491944
2,2017-09-17,8,114.312714626005
2,2017-09-20,8,79.4500347451844
2,2017-09-23,8,105.49967310257601
2,2017-10-16,8,105.309540269571
2,2017-10-19,8,75.9984876688921
2,2017-10-22,8,83.72823070210279
2,2017-10-25,8,79.1865131201575
2,2017-11-14,8,54.8453509021902
2,2017-11-17,8,60.5188014961518
2,2017-11-20,8,45.673053613140496
2,2017-11-23,8,73.9036679557435
2,2017-12-16,8,85.5279418819437
2,2017-12-19,8,72.3403905571067
2,2017-12-22,8,87.59340636263641
2,2018-01-14,8,62.2827828607023
2,2018-01-17,8,79.3104686364057
2,2018-01-20,8,71.3043416143391
2,2018-01-23,8,76.9845174553021
2,2018-02-12,8,62.0746566465598
2,2018-02-15,8,82.0389672460241
2,2018-02-18,8,58.4175971444101
2,2018-02-21,8,72.3872139333138
2,2018-03-16,8,70.6744771833422
2,2018-03-19,8,84.29414205489121
2,2018-03-22,8,59.38703031587129
2,2018-04-14,8,108.725659383774
2,2018-04-17,8,97.2907591741867
2,2018-04-20,8,80.5633389645973
2,2018-04-23,8,79.960620732772
2,2018-05-13,8,110.106773768662
2,2018-05-16,8,90.46426238286509
2,2018-05-19,8,110.513799867449
2,2018-05-22,8,130.00662702364
2,2018-06-14,8,101.472871966838
2,2018-06-17,8,104.91889724347999
2,2018-06-20,8,134.130046570525
2,2018-06-23,8,159.094196620894
2,2018-07-13,8,167.679616553046
2,2018-07-16,8,144.420407775065
2,2018-07-19,8,167.45369147583
2,2018-07-22,8,218.275923871002
2,2018-08-14,8,189.451005284334
2,2018-08-17,8,186.968028001288
2,2018-08-20,8,160.62056769482
2,2018-09-12,8,112.74427716699199
2,2018-09-15,8,145.60976679455098
2,2018-09-18,8,78.93053106515359
2,2018-09-21,8,70.5838519973595
2,2018-10-11,8,124.36109266522
2,2018-10-14,8,185.23186133129
2,2018-10-17,8,129.385260663897
2,2018-10-20,8,129.737275842809
2,2018-11-12,8,74.6372605284845
2,2018-11-15,8,89.72154401444858
2,2018-11-18,8,126.85289322946501
2,2018-11-21,8,58.134867642417795
2,2018-12-11,8,89.26479970780791
2,2018-12-14,8,67.0603872561739
2,2018-12-17,8,60.251011579855
2,2018-12-20,8,83.5726911078358
2,2019-01-12,8,101.400445631136
2,2019-01-15,8,78.2432722009039
2,2019-01-18,8,77.6567900330412
2,2019-02-10,8,131.010706330753
2,2019-02-13,8,62.95700729407061
2,2019-02-16,8,138.125057432043
2,2019-02-19,8,59.161334697211
2,2019-03-11,8,89.1914832584216
2,2019-03-14,8,94.5038727408588
2,2019-03-17,8,162.524985914926
2,2019-04-12,8,94.87784956899479
2,2019-04-15,8,75.8613058072493
2,2019-04-18,8,114.985894502568
2,2019-05-11,8,127.804005242554
2,2019-05-14,8,100.694884844163
2,2019-05-17,8,108.75889299912
2,2019-05-20,8,75.88095000646359
2,2019-06-09,8,184.603517640137
2,2019-06-12,8,118.506467106963
2,2019-06-15,8,144.459252186023
2,2019-06-18,8,160.932692330407
2,2019-07-11,8,170.064499709632
2,2019-07-14,8,200.32500683933898
2,2019-07-17,8,191.207848945898
2,2019-07-20,8,170.18506118265
2,2019-08-09,8,174.91241850249
2,2019-08-12,8,186.725899619828
2,2019-08-15,8,138.543849643344
2,2019-08-18,8,162.871056756386
2,2019-09-10,8,101.92276708219299
2,2019-09-13,8,101.18975361752899
2,2019-09-16,8,114.142695919468
2,2019-10-09,8,139.914781382697
2,2019-10-12,8,155.826718761643
2,2019-10-15,8,144.575211606343
2,2019-10-18,8,114.01640027493099
2,2019-11-07,8,106.261661942941
2,2019-11-10,8,148.18119127403799
2,2019-11-13,8,114.813274681127
2,2019-11-16,8,109.23026764529399
2,2019-12-09,8,109.303705913918
2,2019-12-12,8,66.0392705363007
2,2019-12-15,8,91.8305454941394
2,2020-01-07,8,91.1356396055803
2,2020-01-10,8,59.7158004825706
2,2020-01-13,8,59.790947608810704
2,2020-01-16,8,92.4470166151797
2,2020-02-05,8,76.3383616188621
2,2020-02-08,8,82.5107380635375
2,2020-02-11,8,36.6603252197353
2,2020-02-14,8,91.5805098070051
2,2020-03-08,8,137.295720454919
2,2020-03-11,8,88.43091062940391
2,2020-03-14,8,90.35796044158079
2,2020-03-17,8,85.9668908258362
2,2020-04-06,8,44.2172471940063
2,2020-04-09,8,97.9797252181559
2,2020-04-12,8,68.4764640620052
2,2020-04-15,8,93.8587535990201
2,2020-05-08,8,178.939063934102
2,2020-05-11,8,87.6766954871927
2,2020-05-14,8,100.48446246076401
2,2015-01-11,9,83.19797213900141
2,2015-01-14,9,57.5194212391942
2,2015-01-20,9,36.7304468546403
2,2015-03-13,9,38.53740605446271
2,2015-03-16,9,58.215107658079006
2,2015-03-19,9,39.0920507903855
2,2016-01-18,6,210.655187595233
2,2016-01-21,6,236.12812949973
2,2016-02-10,6,281.35451819693
2,2016-02-13,6,424.388308171238
2,2016-02-16,6,287.190663911966
2,2016-02-19,6,307.91870991417704
2,2016-03-13,6,450.550022739105
2,2016-03-16,6,278.42173733336
2,2016-03-19,6,394.253774396785
2,2016-03-22,6,308.356542163651
2,2016-04-11,6,250.22789647633
2,2016-04-14,6,266.882809348046
2,2016-04-17,6,403.82980529747397
2,2016-04-20,6,233.81985746162601
2,2016-05-13,6,344.16121246611505
2,2016-05-16,6,553.551649546928
2,2016-05-19,6,339.391006183405
2,2016-06-11,6,418.247827017807
2,2016-06-14,6,305.49903591352603
2,2016-06-17,6,356.97546766933294
2,2016-06-20,6,424.03512904027497
2,2016-07-10,6,613.899664554363
2,2016-07-13,6,435.66152535219595
2,2016-07-16,6,488.513711458844
2,2016-07-19,6,495.483673095851
2,2016-08-11,6,589.372145309095
2,2016-08-17,6,577.005288013894
2,2016-08-20,6,734.714026030039
2,2016-09-09,6,391.763986074835
2,2016-09-12,6,362.73700846763
2,2016-09-15,6,338.55365228962
2,2016-09-18,6,484.726128927696
2,2016-10-11,6,361.14699390794294
2,2016-10-14,6,372.355084201421
2,2016-10-17,6,371.25988778101095
2,2016-11-09,6,249.35082715131801
2,2016-11-12,6,342.534075229491
2,2016-11-15,6,239.65927061178502
2,2016-11-18,6,181.85951269383202
2,2016-12-08,6,287.166771090287
2,2016-12-11,6,491.045287863134
2,2016-12-14,6,204.952601573671
2,2017-01-09,6,228.745396832168
2,2017-01-12,6,201.038789324064
2,2017-01-15,6,383.78685663267
2,2017-02-07,6,259.996027689447
2,2017-02-10,6,267.172789196095
2,2017-02-13,6,256.12473699442
2,2017-02-16,6,278.080077863523
2,2017-03-08,6,224.62304772112302
2,2017-03-11,6,279.785970109749
2,2017-03-14,6,234.751850892736
2,2017-03-17,6,227.09082726615003
2,2017-04-09,6,427.617474081519
2,2017-04-12,6,362.442442236898
2,2017-04-15,6,691.5911672194611
2,2017-04-18,6,393.995321090586
2,2017-05-08,6,289.747107867836
2,2017-05-11,6,358.955489693758
2,2017-05-14,6,515.908944288671
2,2017-05-17,6,317.176691118299
2,2017-06-09,6,369.249365860866
2,2017-06-12,6,330.802742900629
2,2017-06-15,6,426.646018914868
2,2017-07-08,6,575.389738106739
2,2017-07-11,6,418.12535180431
2,2017-07-14,6,434.67074323529704
2,2017-07-17,6,489.353267867751
2,2017-08-06,6,611.846237318648
2,2017-08-09,6,504.73592881633596
2,2017-08-12,6,552.349985446958
2,2017-08-15,6,560.2684535743621
2,2017-09-07,6,341.317468063908
2,2017-09-10,6,457.64372716659597
2,2017-09-13,6,334.86017412047903
2,2017-10-06,6,344.544264144262
2,2017-10-09,6,339.177429493897
2,2017-10-12,6,341.704430126648
2,2017-10-15,6,357.698030324757
2,2017-11-04,6,409.390180399658
2,2017-11-07,6,236.265797729798
2,2017-11-10,6,252.654476919169
2,2017-11-13,6,259.320602929097
2,2017-12-06,6,183.103485788405
2,2017-12-09,6,339.024687196096
2,2017-12-12,6,209.55668547116403
2,2017-12-15,6,215.383162008818
2,2018-01-04,6,267.205697410792
2,2018-01-07,6,411.416453913539
2,2018-01-10,6,230.242242255855
2,2018-01-13,6,296.834132425922
2,2018-02-05,6,196.482204051157
2,2018-02-08,6,232.204406525699
2,2018-02-11,6,409.74619597971804
2,2018-03-06,6,242.14629633483898
2,2018-03-09,6,281.31402765331296
2,2018-03-12,6,275.694471466223
2,2018-03-15,6,270.478443983521
2,2018-04-04,6,316.54242780421004
2,2018-04-07,6,374.81060856597395
2,2018-04-10,6,271.808442059722
2,2018-04-13,6,296.457187699178
2,2018-05-06,6,387.714829892332
2,2018-05-09,6,366.201327300285
2,2018-05-12,6,605.991738890011
2,2018-05-15,6,301.808304036369
2,2018-06-04,6,340.62709430261395
2,2018-06-07,6,331.205425748724
2,2018-06-10,6,487.609665835498
2,2018-06-13,6,345.285327504534
2,2018-07-06,6,406.606952205335
2,2018-07-09,6,565.686773862129
2,2018-07-12,6,514.90520529979
2,2018-08-04,6,717.755887902886
2,2018-08-07,6,569.025787810502
2,2018-08-10,6,544.582194238159
2,2018-08-13,6,533.020017245808
2,2018-09-02,6,424.12610198597605
2,2018-09-05,6,387.51365933695297
2,2018-09-08,6,521.008067528026
2,2018-09-11,6,377.553364014513
2,2018-10-04,6,412.74756829432704
2,2018-10-07,6,473.892519431012
2,2018-10-10,6,387.254385187921
2,2018-11-02,6,265.040601243451
2,2018-11-05,6,273.09648674241004
2,2018-11-08,6,250.090574379114
2,2018-11-11,6,467.11617591032797
2,2018-12-01,6,327.69044098226004
2,2018-12-04,6,222.12944499864898
2,2018-12-07,6,262.678907239
2,2018-12-10,6,212.69704622537603
2,2019-01-02,6,418.88368590275
2,2019-01-05,6,358.585236097067
2,2019-01-08,6,233.747486960877
2,2019-01-11,6,246.061379700235
2,2019-01-31,6,262.539587124999
2,2019-02-03,6,451.525234173591
2,2019-02-06,6,226.894672259346
2,2019-02-09,6,304.713183239147
2,2019-03-04,6,253.669730507606
2,2019-03-07,6,282.230022807595
2,2019-03-10,6,535.846731935343
2,2019-04-02,6,326.46979273312
2,2019-04-05,6,374.00395916152496
